id,created_at,text
1214845714108256256,2020-01-08 09:46:03,"b'@rickykej @PrabhuChawla @gsvasu_TNIE @Xpress_edex ""We are in the midst of a loss of culture,"" Harvard Society of Fe\xe2\x80\xa6 https://t.co/EItq7DDuCN'"
1214842936053174272,2020-01-08 09:35:01,"b'""Deepika Padukone should have taken proper cognisance of different versions of #JNUViolence,"" BJP leader Shahnawaz\xe2\x80\xa6 https://t.co/uYeoywwTXO'"
1214842256986800128,2020-01-08 09:32:19,"b'Grammy Award- winning musician @rickykej says, ""All my music is going to be for positive social impact.""\xe2\x80\xa6 https://t.co/mljEOvIxHW'"
1214841293320253441,2020-01-08 09:28:29,"b""@PrabhuChawla @gsvasu_TNIE @Xpress_edex @danny_thimmayya @XpressBengaluru Harvard Society of Fellows' Rohan Murty t\xe2\x80\xa6 https://t.co/oRqvnQRh4n"""
1214839671953321986,2020-01-08 09:22:03,"b""@PrabhuChawla @gsvasu_TNIE @Xpress_edex Harvard Society of Fellows' Rohan Murty on 'Fresh Ideas, New Methods: Scien\xe2\x80\xa6 https://t.co/u1nRDDlYRV"""
1214838330023505920,2020-01-08 09:16:43,b'#NewsAlert | Lucknow: 32-year-old lawyer Shishir Tripathi beaten to death in Krishna Nagar late last night by five\xe2\x80\xa6 https://t.co/0iVeA4V0g4'
1214837917404815361,2020-01-08 09:15:04,"b'\xe2\x80\x9cAny employee going on strike in any form would face the consequences which, besides deduction of wages, may also i\xe2\x80\xa6 https://t.co/gSfgobHEir'"
1214837328662810624,2020-01-08 09:12:44,"b'@PrabhuChawla @gsvasu_TNIE @Xpress_edex ""Tamil Nadu approximately has 2 million children with dyslexia,"" says  D Ch\xe2\x80\xa6 https://t.co/6W7DnO2FNs'"
1214833055145185280,2020-01-08 08:55:45,"b'RT @BoskyKhanna: Members of All India Mobile Retailers Association staging a protest at Maurya Circle, Bengaluru on Wednesday as part of #B\xe2\x80\xa6'"
1214832869811601408,2020-01-08 08:55:01,b'JNUSU president Aishe Ghosh has filed a complaint over the #JNUViolence.     \nhttps://t.co/IXLIw7jbfn'
1214830934005936128,2020-01-08 08:47:19,"b'@PrabhuChawla @gsvasu_TNIE @Xpress_edex National Education Policy will be responsive to feedback, says Dr K Kasturi\xe2\x80\xa6 https://t.co/0UxbRpj18I'"
1214827641108234248,2020-01-08 08:34:14,b'The CBI told the SC that there was no evidence of murder of children in the Muzaffarpur shelter home and skeletons\xe2\x80\xa6 https://t.co/6agxOMmcKa'
1214827180179378176,2020-01-08 08:32:24,"b'How to make government schools work? Sandhya Rani K, Revathi Radhakrishnan, Milind Chandwani and K Vivekanandan tal\xe2\x80\xa6 https://t.co/6xa0A7TGGC'"
1214824715144978432,2020-01-08 08:22:37,b'RT @XpressOdisha: The #Odisha Coal and Power\xc2\xa0Limited has signed an agreement with @mahanadicoal to sell excess coal from its block in #Jhar\xe2\x80\xa6'
1214822816614354944,2020-01-08 08:15:04,"b'The new bench led by CJI S A Bobde includes justices R Banumathi, Ashok Bhushan, L Nageswara Rao, Mohan M Shantanag\xe2\x80\xa6 https://t.co/r9SpZVOm7t'"
1214821883444490240,2020-01-08 08:11:21,"b'@PrabhuChawla @Xpress_edex @gsvasu_TNIE ""One has to ensure that the students from deprived classes not just get enr\xe2\x80\xa6 https://t.co/SG658jhInH'"
1214821582704496640,2020-01-08 08:10:10,"b'Sandhya Rani K, Former Commissioner of School Education, AP | Regular recruitment and proper planning will help in\xe2\x80\xa6 https://t.co/Z3rGKxNLak'"
1214816978382118912,2020-01-08 07:51:52,b'The US is yet to officially comment on the number of casualties.\n\n#IranAttacks #IranvsUSA \n\nhttps://t.co/CdSOaMjlFy'
1214814790410878976,2020-01-08 07:43:10,b'@KeralaGovernor @PrabhuChawla @Xpress_edex @xpresskerala \xe2\x80\x9cMusic can change minds because of the simple fact that an\xe2\x80\xa6 https://t.co/aAIJcwEQs4'
1214814665139556352,2020-01-08 07:42:40,"b""RT @Xpress_edex: Sandhya Rani K, Former Commissioner of Education, AP praises the #DelhiGovernment's education innovations\n#ThinkEdu2020\n@A\xe2\x80\xa6"""
1214813121874841600,2020-01-08 07:36:33,b'RT @MeghanaSastry: A 24 hour protest at Maurya Circle against CAA and atrocities commited against students. People are making a flag out of\xe2\x80\xa6'
1214812733956329472,2020-01-08 07:35:00,"b'#OPINION | Honesty is necessary but not a sufficient condition for the welfare of the people, writes @swarup58.\nhttps://t.co/X9ciJA2Q3L'"
1214811021170245633,2020-01-08 07:28:12,"b'#NewsAlert | CBI tells SC that investigation in all 17 shelter homes cases, including Muzaffarpur(Bihar) shelter ho\xe2\x80\xa6 https://t.co/J82yYFxyHk'"
