id,created_at,text
1214900603530301440,2020-01-08 13:24:10,"b'Ballistic missiles, deadly drones, a web of militias: How Iran plans to confront US https://t.co/pgfSuGh0R3 via\xe2\x80\xa6 https://t.co/zFSTZ70GFp'"
1214899557429137415,2020-01-08 13:20:00,b'#U19CWC \n\nAnil Chaudhary only Indian in list of umpires for U-19 World Cup\n\nRead: https://t.co/Ta8JKGNUHC https://t.co/WBYQG8s7j9'
1214897806554484736,2020-01-08 13:13:03,b'ANI quotes Jawaharlal Nehru University Vice-Chancellor M. Jagadesh Kumar on Congress fact-finding team and DMK lead\xe2\x80\xa6 https://t.co/7cSger94kh'
1214897601880842240,2020-01-08 13:12:14,b'ANI quotes Jawaharlal Nehru University Vice Chancellor M. Jagadesh Kumar on hostel fee hike: We may even approach t\xe2\x80\xa6 https://t.co/DJs1NXpCJO'
1214897339707478017,2020-01-08 13:11:12,b'ANI quotes JNU Vice Chancellor M. Jagadesh Kumar: I would like to ask all those great personalities coming to suppo\xe2\x80\xa6 https://t.co/pxfk4aOU3T'
1214897038111866880,2020-01-08 13:10:00,b'No suggestions made to HRD for temporarily shutting campus: JNU VC https://t.co/7ME1HuYy5m https://t.co/4bf8zK2eDS'
1214894521403596806,2020-01-08 13:00:00,b'Donald Trump campaign seizes on Soleimani killing https://t.co/Pf7uaZbXS4 via @TOIWorld https://t.co/ixGYKoZQSn'
1214892005056139265,2020-01-08 12:50:00,"b'In a first, China, Pak navies deploy submarines in strategic Arabian Sea drills https://t.co/1fRaDs2SNM https://t.co/mpVUmjkUAK'"
1214891183656144896,2020-01-08 12:46:44,b'ANI quotes West Bengal CM Mamata Banerjee in Kolkata: The central government gives a lot of funds for Kumbh Mela. B\xe2\x80\xa6 https://t.co/Ef9bQ4SDbN'
1214891091041779712,2020-01-08 12:46:22,b'ANI quotes West Bengal CM Mamata Banerjee in Kolkata: We are providing insurance cover of Rs 5 lakhs for each indiv\xe2\x80\xa6 https://t.co/ElIOXjzU6h'
1214889488402436096,2020-01-08 12:40:00,b'Govt approves ordinance to amend law to ease auction of coal mines https://t.co/uey0XCCjle https://t.co/GXUuEu4Kn5'
1214887510251163648,2020-01-08 12:32:08,"b'Delhi Police identify masked attackers, on verge of cracking #JNUViolence case \n\nWith inputs of large-scale mobilis\xe2\x80\xa6 https://t.co/5BEa6oZkqU'"
1214886971702685696,2020-01-08 12:30:00,b'Freedom in a two-piece: Indian women now rock their bikinis\n\nSinger Sona Mohapatra posted a spunky defence of her b\xe2\x80\xa6 https://t.co/uVihFbDyGK'
1214886959602008064,2020-01-08 12:29:57,"b""RT @toisports: #JustIn #MalaysiaMastersSuper500\n\n@sameerv2210 enters men's singles pre-quarters after defeating Kantaphon Wangcharoen of Th\xe2\x80\xa6"""
1214884455250305024,2020-01-08 12:20:00,b'Senior executive driving back home in Noida found killed on road https://t.co/qcmwPquKqn via @TOINoida https://t.co/IBp7H1DzUl'
1214883302613536768,2020-01-08 12:15:25,b'RT @toisports: Catch the latest sports headlines at this hour on the TOI Sports podcast | @timesofindia\n\nListen\xf0\x9f\x94\x8a\xf0\x9f\x8e\xa7\xf0\x9f\x91\x89https://t.co/V7hWpZIcbk h\xe2\x80\xa6'
1214881938512609281,2020-01-08 12:10:00,"b'Mumbai: \xe2\x80\x98Godman\xe2\x80\x99 gets 12 years rigorous imprisonment, FIR against mom in minor rape case https://t.co/CBwmL978oz vi\xe2\x80\xa6 https://t.co/1rkKAzqI1P'"
1214881810154283008,2020-01-08 12:09:29,"b'#BREAKING | NATO chief Stoltenberg condemns Iran rocket attacks, reports AFP'"
1214879423578566658,2020-01-08 12:00:00,"b'.@imVkohli retains top spot; @ajinkyarahane88, @cheteshwar1 slip in @ICC Test rankings \n\nDetails \xf0\x9f\x91\x89\xe2\x80\xa6 https://t.co/CV18BQWpqR'"
1214877451219718145,2020-01-08 11:52:10,b'India asks citizens to avoid non-essential travel to Iraq https://t.co/raIKKJ2B9d https://t.co/weEWyC2vHw'
1214876905494568960,2020-01-08 11:50:00,"b'Four bighas made Phoolan baaghi, her mother still landless https://t.co/5x1C1CGgmO via @TOICitiesNews https://t.co/Bmjb460oO0'"
1214876716872564737,2020-01-08 11:49:15,"b""RT @toisports: #BREAKING #MalaysiaMastersSuper500 \n\n@PRANNOYHSPRI moves into men's singles pre-quarters with 21-9, 21-17 victory over Kanta\xe2\x80\xa6"""
1214875539174903808,2020-01-08 11:44:34,b'Police gets vital leads on identities of masked men who attacked students at JNU; on verge of cracking case: PTI quotes Govt sources'
1214874726994079744,2020-01-08 11:41:20,"b'Be more communicative with students, take faculty into confidence: HRD Ministry tells JNU VC\n\n#JNUViolence LIVE upd\xe2\x80\xa6 https://t.co/FYmSGEwIcB'"
1214874602435825664,2020-01-08 11:40:51,b'RT @timesfactcheck: A video from 2017 is now being shared by many social media users with a claim that it shows some Pakistani Muslim men t\xe2\x80\xa6'
1214874388836864002,2020-01-08 11:40:00,"b'Not allowed to enter temple, dalit minister tells Himachal Pradesh assembly https://t.co/SG9GPshsIx via @TOICitiesNews'"
1214873635841695744,2020-01-08 11:37:00,"b'Violence, arson across West Bengal as strikers try to enforce bandh; 55 arrested in Kolkata https://t.co/8XHy2Gpvmf via @TOICitiesNews'"
1214873130683916288,2020-01-08 11:35:00,"b'Three youths record TikTok video sitting on TN police van\xe2\x80\x99s bonnet, cops make them regulate traffic \n\nRead:\xe2\x80\xa6 https://t.co/UPA1DLP5j5'"
1214872276920725505,2020-01-08 11:31:36,"b""#BREAKING | Iran says won't give Americans crashed plane's black boxes, reports AFP\n\nLIVE updates: https://t.co/glC2zRMNpk"""
1214871872434843648,2020-01-08 11:30:00,"b'Donate $10 to Australia, get a nude photo https://t.co/MJrbJABNjd via @TOIWorld https://t.co/vvzYnhsEH6'"
1214871872115892227,2020-01-08 11:30:00,"b'These Bollywood celebrities know how to look powerful in a striking pantsuit , via @Misskyra12\nhttps://t.co/4a3sbZqfYi'"
1214871079161712640,2020-01-08 11:26:51,b'PM @narendramodi changed political narrative: @AmitShah \n\nREAD: https://t.co/dNgcgZ08oC https://t.co/9OKs0r8CsP'
1214869956652756992,2020-01-08 11:22:23,b'Royal Enfield Classic 350 BSVI launched at Rs 1.65 lakh https://t.co/08A1EjlLuO via @TOIBusiness'
1214869355609153536,2020-01-08 11:20:00,b'Gujarat: Transporter slapped Rs 1 lakh fine for dumping garbage into Vishwamitri river https://t.co/6U2jM2VHlr via\xe2\x80\xa6 https://t.co/GPBE5Pb6nQ'
1214867721944363010,2020-01-08 11:13:30,b'A Delhi court has directed urgent medical treatment to Bhim Sena Chief Chandrashekhar Azad till tomorrow if require\xe2\x80\xa6 https://t.co/3O3C12FDvs'
1214867066651463685,2020-01-08 11:10:54,b'Ukrainian flight did not declare emergency before crash: Iranian media https://t.co/UbmsQ1WlaH via @TOIWorld'
1214866839060152320,2020-01-08 11:10:00,"b'Nirbhaya case: If he was bad person, why would he be awarded, says convict\xe2\x80\x99s father \n\n""I met him today. He said he\xe2\x80\xa6 https://t.co/F9Cbxxpmc2'"
1214864392874946562,2020-01-08 11:00:17,"b""Ukraine's embassy in Iran says any previous comments about the cause of the crash were not official (Reuters) https://t.co/Cg8Q0IetTh"""
1214864324457426946,2020-01-08 11:00:00,"b""Here's why you need to try these fruit combos , via @Misskyra12\nhttps://t.co/zFb1oJlhtl"""
1214864322360479746,2020-01-08 11:00:00,b'#BBL09 #rashidkhan  \n\n@rashidkhan_19 scripts his fifth #Hattrick in T20s\n\nWATCH \xf0\x9f\xa7\x90 https://t.co/rL6pm1x87u https://t.co/OzV7jwHI5G'
