id,created_at,text
1214916065668452352,2020-01-08 14:25:36,"b'RT @thefield_in: #MCIMUN \n\nLook away, Manchester United fans.\n\nhttps://t.co/Q5oxLUNeNE'"
1214912504993681408,2020-01-08 14:11:27,"b'RT @thefield_in: \xe2\x80\x9c@klrahul11 is in unbelievable form"": Gautam Gambhir\n\nREAD: https://t.co/TZb1vn58r7'"
1214912137644036096,2020-01-08 14:10:00,b'The government\xe2\x80\x99s Citizenship Amendment Act outreach event in Mumbai on Sunday was a low-key affair. https://t.co/nnHKiZog1C'
1214908339160633344,2020-01-08 13:54:54,b'Electoral bond scheme: CIC orders Centre to reveal names of donors who want to remain anonymous https://t.co/4OGBIDxzys'
1214907104391286786,2020-01-08 13:50:00,"b'As protests across the CAA-NRC rage across India, @deepikapadukone on Tuesday became the biggest Bollywood name to\xe2\x80\xa6 https://t.co/wLgJyEieoB'"
1214906480446435328,2020-01-08 13:47:31,"b'RT @thefield_in: #FCGNEU \n\nSpecial match for FC Goa as they play their 100th game, becoming the first #ISL team to do so.\n\nThe Gaurs face N\xe2\x80\xa6'"
1214905286026121216,2020-01-08 13:42:46,"b""RT @thefield_in: #MalaysiaMastersSuper500 \n\nWorld No 1 Zheng Si Wei and Huang Ya Qiong defeat India's Sikki Reddy and Pranaav Jerry Chopra\xe2\x80\xa6"""
1214902890776547328,2020-01-08 13:33:15,"b'#BharatBandh: Violence reported from across West Bengal, Mamata Banerjee accuses Left of hooliganism https://t.co/1cqDtQIWwc'"
1214902830995165184,2020-01-08 13:33:01,"b""RT @thefield_in: Do you know the story behind @benstokes38's folded-finger celebration?\n\nIt's awe inspiring. \n\nREAD: https://t.co/Ebc8XOKX1L"""
1214902071159189505,2020-01-08 13:30:00,b'Watch: Indian \xe2\x80\x98Spy Princess\xe2\x80\x99 Noor Inayat Khan and Ada Lovelace appear in latest #DoctorWho episode\nhttps://t.co/rwT1BkGX4s'
1214898668353937412,2020-01-08 13:16:28,b'Union minister V Muraleedharan says the govt is closely monitoring the developments in the Gulf region. He says tha\xe2\x80\xa6 https://t.co/G23mSpqv1M'
1214898665812152320,2020-01-08 13:16:28,"b'Flights of Air India, Air India Express that usually fly over Iran have now been rerouted, a flight spokesperson te\xe2\x80\xa6 https://t.co/V7f34VD9rY'"
1214898663178174464,2020-01-08 13:16:27,b'German airline Lufthansa has said it will not flying over Iran and Iraq. \xe2\x80\x9cWe are no longer overflying Iran and Iraq\xe2\x80\xa6 https://t.co/lYg4F4N7Uc'
1214898660086992899,2020-01-08 13:16:26,b'Security outside the United States consulate in Hyderabad has been increased amid escalating tensions between the U\xe2\x80\xa6 https://t.co/hm6qjV6gGC'
